LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:58,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:59,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:59,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:59,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:06:59,1900-01-00 00:00:00,FLIA DAZA,90:58:51:98:ED:1B,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
